6000,90,18,5, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức),4,3,Sổ hồng,14/01/2024,22388204,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-tu-do-q9-90m2-shr-gia-re-hiem-nha-ban-id22388204
6000,90,20,4.4, Xã Trung Chánh, Huyện Hóc Môn,4,5,Sổ hồng,14/01/2024,22399240,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/ban-gap-nha-mat-tien-kinh-doanh-song-hanh-ngay-trung-chanh-nguyen-anh-id22399240
6150,66,16.5,4, Phường Bình Hưng Hòa, Quận Bình Tân,4,4,Sổ hồng,14/01/2024,21613111,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-dep-4-tang-btct-hem-xe-tai-gan-sieu-thi-aeon-tan-phu-4-pn-4-wc-id21613111
6300,38,11,3.5, Phường 13, Quận Phú Nhuận,2,2,Sổ hồng,14/01/2024,22383242,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/nha-2-tang-hxh-le-van-sy-38m2-phu-nhuan-nhinh-6-ty-id22383242
6400,79.3,15.6,5, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức),2,2,Sổ hồng,14/01/2024,22460596,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/nha-ngay-trung-tam-quan-2-03-mat-lay-sang-chu-can-tien-ban-gap-id22460596
6500,60,16,3.8, Phường 27, Quận Bình Thạnh,6,4,Sổ hồng,14/01/2024,22422481,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhinh-6-ty-60m2-4-tang-btct-6pn-hem-xe-may-binh-quoi-p-27-bt-id22422481
6500,65,14,4.55, Phường Bình Trị Đông B, Quận Bình Tân,3,3,Sổ hồng,14/01/2024,22460423,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-khu-ten-lua-sat-aeon-mall-binh-tan-nhinh-6-toi-3-pn-3-wc-id22460423
6500,88,20,4.4, Phường 7, Quận Gò Vấp,3,2,Sổ hồng,14/01/2024,22423434,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-rong-hxh-4-4x20-265-76-nguyen-thai-son-p7-go-vap-id22423434
6600,60,12,5, Phường 9, Quận Tân Bình,2,2,Sổ hồng,14/01/2024,22447149,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hem-5m-lac-long-quan-tan-binh-tret-lau-5x12m-nhinh-6-ty-id22447149
6800,60,7.8,7.8, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức),4,4,Sổ hồng,14/01/2024,22419714,https://mogi.vn/quan-thu-duc/mua-duong-noi-bo/ban-nha-4-tang-duong-hoang-dieu-2-linh-trung-thu-duc-id22419714
6900,55,13.7,4, Phường Hòa Thạnh, Quận Tân Phú,2,2,Sổ hồng,14/01/2024,21399890,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/nha-2-tang-hem-6m-xe-hoi-tranh-nhau-gan-sieu-thi-big-c-au-co-id21399890
6900,61,15,4, Phường 4, Quận Tân Bình,2,2,Sổ hồng,14/01/2024,22369390,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hxh-hoang-van-thu-tan-binh-61m2-2-tang-nhinh-6-9-ty-id22369390
6900,87,16,6.5, Phường 15, Quận 10,6,2,Sổ hồng,14/01/2024,22382542,https://mogi.vn/quan-10/mua-nha-hem-ngo/re-nhat-q-10-to-hien-thanh-6-5mx13m-gan-cv-le-thi-rieng-chi-79tr-m2-id22382542
7000,48,15,3.1, Phường 2, Quận Bình Thạnh,3,2,Sổ hồng,14/01/2024,22406943,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chi-7-ty-48m2-3pn-hxh-do-cua-ngay-chung-cu-my-phuoc-bui-huu-nghia-id22406943
7199,104,20,5.2, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức),10,10,Sổ hồng,14/01/2024,22287331,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-tro-mat-tien-duong-so-man-thien-q9-104m2-ngang-5m-id22287331
7200,38,11,3.7, Phường 7, Quận Bình Thạnh,9,9,Sổ hồng,14/01/2024,22381382,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nhinh-7-ty-38m2-5-tang-btct-9pn-hxh-do-cua-le-quang-dinh-p-7-bt-id22381382
